Drug,smiles,compound_id,cmax_free(uM),P35414,P24530,P30518,P35346,Q9Y271,P34998,P30874,P34995,P08173,P30988,P41595,P35408,P21918,P31391,P30968,P08913,Q13639,P43116,P37288,P28222,P32238,P18825,P30872,P47901,P25021,P18089,P48039,P49286,P43088,P41146,P32745,P08912,P21728,Q9UBS5,P07550,P61073,P08172,P08588,P08908,P11229,P14416,P21554,P21917,O43193,P25100,P28223,P28335,P30542,P30556,P35348,P35367,P35368,P21452,P35372,P35462,P41143,P41145,P32246,P25025,P20309,P13945,P25103,P25105,P29274,P25101,P34972,P29275,P0DMS8,P32245,Q9Y5N1,P51681,P32239,P30543,P34969,P30411,P41594,P50406,P47898,P28564,P43115,Q9H3N8,Q9UKP6,Q01726,Q16602,P41597,P49146,P25024,P32247,P30989,P46663,Q9NS75,P29371,P41587,P50052,P33032,Q92847,P41968,P25929,O43614,P49238,O43613,P32241,Q8TDU6,P01275,Q96LB1,Q61224,O75899,P51787,P43681,P46098,Q13936,P14867,Q14524,Q05586,Q92952,Q12809,P56373,P07727,Q9UGI6,P22002,Q99250,Q9H2S1,Q99572,P02708,Q02294,P18507,P12821,P21397,P27338,P22303,P23219,P35354,P42574,Q14432,P07339,O00408,Q08499,Q13370,P14780,P03956,P08253,Q9UDY8,P80457,Q9BYF1,P08311,P56817,P00519,P17948,P10721,P06213,P00533,Q96GD4,P06239,Q16539,P49841,P12931,Q05397,P35968,P43403,P04629,P49840,O75116,P17252,P24941,Q13464,P48736,O14733,Q13315,P07948,P28482,Q9UQM7,O14965,Q15118,Q8TDR2,P10275,P04150,P10276,P03372,P19793,P06401,P37231,Q92731,P55055,P30531,P23975,P31645,Q01959,P31652,P23977,Q9GZV3,P28572,P30536,P01375,Q99720,P35414*Cmax,P24530*Cmax,P30518*Cmax,P35346*Cmax,Q9Y271*Cmax,P34998*Cmax,P30874*Cmax,P34995*Cmax,P08173*Cmax,P30988*Cmax,P41595*Cmax,P35408*Cmax,P21918*Cmax,P31391*Cmax,P30968*Cmax,P08913*Cmax,Q13639*Cmax,P43116*Cmax,P37288*Cmax,P28222*Cmax,P32238*Cmax,P18825*Cmax,P30872*Cmax,P47901*Cmax,P25021*Cmax,P18089*Cmax,P48039*Cmax,P49286*Cmax,P43088*Cmax,P41146*Cmax,P32745*Cmax,P08912*Cmax,P21728*Cmax,Q9UBS5*Cmax,P07550*Cmax,P61073*Cmax,P08172*Cmax,P08588*Cmax,P08908*Cmax,P11229*Cmax,P14416*Cmax,P21554*Cmax,P21917*Cmax,O43193*Cmax,P25100*Cmax,P28223*Cmax,P28335*Cmax,P30542*Cmax,P30556*Cmax,P35348*Cmax,P35367*Cmax,P35368*Cmax,P21452*Cmax,P35372*Cmax,P35462*Cmax,P41143*Cmax,P41145*Cmax,P32246*Cmax,P25025*Cmax,P20309*Cmax,P13945*Cmax,P25103*Cmax,P25105*Cmax,P29274*Cmax,P25101*Cmax,P34972*Cmax,P29275*Cmax,P0DMS8*Cmax,P32245*Cmax,Q9Y5N1*Cmax,P51681*Cmax,P32239*Cmax,P30543*Cmax,P34969*Cmax,P30411*Cmax,P41594*Cmax,P50406*Cmax,P47898*Cmax,P28564*Cmax,P43115*Cmax,Q9H3N8*Cmax,Q9UKP6*Cmax,Q01726*Cmax,Q16602*Cmax,P41597*Cmax,P49146*Cmax,P25024*Cmax,P32247*Cmax,P30989*Cmax,P46663*Cmax,Q9NS75*Cmax,P29371*Cmax,P41587*Cmax,P50052*Cmax,P33032*Cmax,Q92847*Cmax,P41968*Cmax,P25929*Cmax,O43614*Cmax,P49238*Cmax,O43613*Cmax,P32241*Cmax,Q8TDU6*Cmax,P01275*Cmax,Q96LB1*Cmax,Q61224*Cmax,O75899*Cmax,P51787*Cmax,P43681*Cmax,P46098*Cmax,Q13936*Cmax,P14867*Cmax,Q14524*Cmax,Q05586*Cmax,Q92952*Cmax,Q12809*Cmax,P56373*Cmax,P07727*Cmax,Q9UGI6*Cmax,P22002*Cmax,Q99250*Cmax,Q9H2S1*Cmax,Q99572*Cmax,P02708*Cmax,Q02294*Cmax,P18507*Cmax,P12821*Cmax,P21397*Cmax,P27338*Cmax,P22303*Cmax,P23219*Cmax,P35354*Cmax,P42574*Cmax,Q14432*Cmax,P07339*Cmax,O00408*Cmax,Q08499*Cmax,Q13370*Cmax,P14780*Cmax,P03956*Cmax,P08253*Cmax,Q9UDY8*Cmax,P80457*Cmax,Q9BYF1*Cmax,P08311*Cmax,P56817*Cmax,P00519*Cmax,P17948*Cmax,P10721*Cmax,P06213*Cmax,P00533*Cmax,Q96GD4*Cmax,P06239*Cmax,Q16539*Cmax,P49841*Cmax,P12931*Cmax,Q05397*Cmax,P35968*Cmax,P43403*Cmax,P04629*Cmax,P49840*Cmax,O75116*Cmax,P17252*Cmax,P24941*Cmax,Q13464*Cmax,P48736*Cmax,O14733*Cmax,Q13315*Cmax,P07948*Cmax,P28482*Cmax,Q9UQM7*Cmax,O14965*Cmax,Q15118*Cmax,Q8TDR2*Cmax,P10275*Cmax,P04150*Cmax,P10276*Cmax,P03372*Cmax,P19793*Cmax,P06401*Cmax,P37231*Cmax,Q92731*Cmax,P55055*Cmax,P30531*Cmax,P23975*Cmax,P31645*Cmax,Q01959*Cmax,P31652*Cmax,P23977*Cmax,Q9GZV3*Cmax,P28572*Cmax,P30536*Cmax,P01375*Cmax,Q99720*Cmax
Citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,SMOKE_CITALOPRAM_20,-1.6217272800777676,-0.862614631652832,0.3520975112915039,0.1485595703125,0.7523479461669922,1.7637815475463867,-0.588958740234375,0.21757984161376953,-0.4888439178466797,-0.8925600051879883,0.8550910949707031,0.1954488754272461,0.010278701782226562,-4.803708076477051,-0.9167327880859375,0.8277912139892578,0.12704753875732422,-1.4934396743774414,-0.597966194152832,-0.9162864685058594,0.03659629821777344,0.7225284576416016,0.27025318145751953,0.5919427871704102,0.5281877517700195,-0.7070178985595703,-0.71624755859375,-1.237661361694336,-1.7344884872436523,0.2955465316772461,-0.15479087829589844,0.7023210525512695,-0.8227396011352539,-2.3995018005371094,-0.8651247024536133,-1.1678543090820312,1.1842842102050781,-1.009079933166504,-1.375838279724121,-0.2837181091308594,-0.6539783477783203,-2.303152084350586,-0.17230606079101562,0.22984027862548828,-0.3612346649169922,-0.5166025161743164,-1.1989936828613281,-0.3955678939819336,0.47960472106933594,1.3862667083740234,-2.2404041290283203,-0.6089315414428711,-0.42722511291503906,0.7976932525634766,1.331930160522461,-2.033200263977051,0.6765975952148438,1.3876523971557617,-0.20342636108398438,-0.7384071350097656,-1.2151355743408203,-1.2083911895751953,-0.7152805328369141,-0.39026451110839844,-0.9037370681762695,0.2896585464477539,0.7927141189575195,-0.637537956237793,0.6552457809448242,0.9505786895751953,-0.5168933868408203,0.07613086700439453,1.0309333801269531,-0.3356761932373047,-1.3161134719848633,1.047398567199707,-1.334580421447754,-1.374312400817871,0.2521638870239258,-0.1679983139038086,-1.1208934783935547,-0.2899627685546875,0.02752399444580078,0.9549703598022461,0.4026784896850586,-0.7915554046630859,0.38119029998779297,0.5337858200073242,-1.6847648620605469,0.1736469268798828,0.3020668029785156,1.4431285858154297,-0.4425334930419922,1.0502004623413086,0.6299734115600586,0.7237024307250977,0.5076913833618164,0.5356273651123047,0.1994037628173828,0.5110654830932617,0.3026151657104492,0.1961822509765625,0.41932106018066406,0.5372562408447266,0.7952156066894531,-0.8159952163696289,0.13106060028076172,-0.7482290267944336,0.878333568572998,-0.23347043991088867,-1.6619129180908203,1.1379733085632324,0.13378047943115234,1.0375094413757324,1.5649819374084473,0.19811773300170898,0.3791203498840332,0.9240050315856934,1.3616671562194824,0.7339167594909668,1.0466361045837402,1.056962490081787,0.29842185974121094,0.3913106918334961,1.0554308891296387,1.2015624046325684,0.7584919929504395,-0.4352431297302246,-0.37195539474487305,-0.9797048568725586,-0.0022430419921875,0.5846338272094727,0.8978304862976074,0.29343318939208984,0.18177413940429688,1.0586490631103516,-0.7851681709289551,-1.6796965599060059,-0.9552078247070312,1.4102678298950195,1.13372802734375,0.4809074401855469,-0.3615303039550781,0.3172941207885742,-0.586143970489502,0.2671322822570801,0.7270560264587402,-0.7409839630126953,0.7994256019592285,0.30356407165527344,0.8557796478271484,0.6793155670166016,0.11282157897949219,-0.007181644439697266,-0.9485616683959961,0.17085838317871094,0.10969018936157227,0.7001590728759766,1.320261001586914,0.08714771270751953,-0.9650888442993164,0.19823741912841797,0.8207149505615234,1.2677650451660156,-0.6801519393920898,1.036879062652588,1.258152961730957,0.23981952667236328,1.0609307289123535,0.1433854103088379,-0.4129152297973633,0.1128535270690918,-0.5939621925354004,-0.2798194885253906,0.06521415710449219,-1.5412812232971191,-0.031794071197509766,-0.8289170265197754,-0.5009441375732422,0.01412820816040039,-0.9932208061218262,-0.4018549919128418,-2.4185075759887695,-0.7140359878540039,0.34303855895996094,-1.0387897491455078,-0.27924156188964844,-0.06831836700439453,-0.020524978637695312,-0.25306034088134766,0.5522603988647461,-0.7064409255981445,1.043609619140625,0.45268964767456055,-2.2186660766601562,1.3989256803456327,-0.5710061393089216,-0.2409231078924125,-1.2201031884094908,-2.8603726517537575,0.9551304558783215,-0.3528551647400499,0.7927715172720555,1.4474889095197143,-1.3867245556655583,-0.3169647731408862,-0.016669251084020786,7.790304433152732,1.4866905709807159,-1.3424515939350723,-0.20603645946949017,2.421951861088355,0.9697380896219265,1.4859667623420703,-0.05934921516962457,-1.171744110389899,-0.43827695689746654,-0.9599697661995221,-0.8565764860483849,1.146590213597311,1.1615582050605837,2.0071491937579014,2.81286729674385,-0.47929587295335807,0.2510285900396561,-1.1389732102953252,1.3342592555613426,3.891337528526752,1.4029963306381863,1.893941192194703,-1.9205860110549284,1.6364524553951698,2.231234471203874,0.4601133974295958,1.0605745271722877,3.7350845653593168,0.27943343930752823,-0.3727382499076294,0.5858241106056375,0.8377883934367051,1.944440764137127,0.6415032447934119,-0.7777880598122305,-2.248146538433765,3.6333244944440977,0.9875208924577097,0.6928426203486234,-1.2936409088161545,-2.160027476477635,3.2972963339529016,-1.097256777794927,-2.2503937477328075,0.3299020792568478,1.197494994649404,1.9706185099014744,1.9596809571397196,1.159989953010185,0.6329026041107026,1.4656150574789575,-0.4697471666819956,-1.285566112016222,1.0339126957158549,-1.0626299581140826,-1.54157939274467,0.8382601063315489,-0.123463503876999,-1.6718927864946629,0.5443752398455932,2.1343771211957194,-1.6985948295421318,2.164325476919507,2.2287599117555126,-0.40894105463714864,0.2724474486648745,1.8177835319720874,0.4702405319720126,-0.04463641264946408,-1.5487014841569837,-0.6530346918227734,1.283686993435123,-0.6181867083912318,-0.8656550260245587,2.732229137320046,-0.28160795842277536,-0.48986997479613503,-2.340360996276932,0.7176686380143037,-1.7031387393291844,-1.0216450672506059,-1.1736479745654815,-0.8233369662582777,-0.8686415099587992,-0.3233785219111065,-0.8288088358384657,-0.49075926959788974,-0.3181541082757547,-0.6800244024061142,-0.8712831021699244,-1.2896228429118786,1.3233217027995878,-0.2125445508186792,1.2134234244985718,-1.4244175091628875,0.37862538149524533,2.6951695163815317,-1.845482358497349,-0.2169554530353824,-1.6825573644172707,-2.537973900724236,-0.3212929322760349,-0.6148298138395647,-1.4984841666516382,-2.20825277362705,-1.1902128301727748,-1.697358323117779,-1.714104904184561,-0.4839588709138631,-0.6345992239324851,-1.7116210651382688,-1.948606530308477,-1.2300671566882815,0.7058456569499321,0.6032102106298554,1.588814092814913,0.0036376023890904515,-0.9481166264418737,-1.4560361925143182,-0.4758686081173783,-0.2947880806846073,-1.7168400656748273,1.27332864224425,2.7240097334523496,1.5490865874711348,-2.287069811956826,-1.8385976701321125,-0.7799007149412687,0.5863035564987574,-0.5145645314911211,0.9505656669959233,-0.43321570952574096,-1.1790865922530822,1.2016739069178235,-1.2964503070898716,-0.49229813625483915,-1.3878412006166312,-1.1016645868123196,-0.1829658324124909,0.01164666870367587,1.538308334473868,-0.27708570103089586,-0.17788757244455786,-1.1354670688769288,-2.1411032830962955,-0.14132982309416436,1.5651109064989266,-0.32148703053276567,-1.330975824493299,-2.055969158474751,1.1030209547099525,-1.6815350620451666,-2.0403809805497324,-0.38892186869990936,-1.7205403053499544,-0.23253203146298637,0.6696358925219643,-0.18301764350094096,0.9632446909694622,0.45379089803903383,-0.10575957762363233,2.4995378060925715,0.051561312605736404,1.344277354828066,0.8123947736975571,-0.022912100592338645,1.6107332764285969,0.6516992030204862,3.922159713055742,1.1579716404601157,-0.5563149891839344,1.6846336744544108,0.45285365864796717,0.11079375950139145,0.033285917779763904,0.4103948583130606,-0.8956157545455877,1.1456545208058995,-1.6924501891119208,-0.734139151042628,3.598071301902887
