canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,P12821,6000.0,,5.222,,Enzyme,compound_0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,P12821,715000.0,,3.146,,Enzyme,compound_1
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,P12821,2.0,12.396666666666668,8.699,7.907,Enzyme,compound_3
O=C(N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O)[C@H](S)Cc1ccccc1,P12821,520.0,,6.284,,Enzyme,compound_5
NCCCC[C@H](N[C@H](CCc1ccccc1)C(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,P12821,26300.0,,4.58,,Enzyme,compound_11
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,P12821,43000.0,,4.367,,Enzyme,compound_12
O=C(CCC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O,P12821,84300.0,,4.074,,Enzyme,compound_13
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,P12821,13300.0,,4.876,,Enzyme,compound_14
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1Oc1ccccc1)C(=O)O,P12821,5000.0,,5.301,,Enzyme,compound_17
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)c(F)c2)cc1)C(=O)O,P12821,1800.0,,5.745,,Enzyme,compound_18
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1)C(=O)O,P12821,2600.0,,5.585,,Enzyme,compound_19
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(Oc2ccccc2)c1)C(=O)O,P12821,1100.0,,5.959,,Enzyme,compound_20
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)C(=O)O,P12821,25000.0,,4.602,,Enzyme,compound_21
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,490.0,,6.31,,Enzyme,compound_22
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,P12821,410.0,,6.387,,Enzyme,compound_23
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)O,P12821,310.0,,6.509,,Enzyme,compound_24
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(Oc2ccccc2)cc1)C(=O)O,P12821,250.0,,6.602,,Enzyme,compound_25
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1OCc1ccccc1)C(=O)O,P12821,770.0,,6.114,,Enzyme,compound_26
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)O,P12821,570.0,,6.244,,Enzyme,compound_28
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)cc2)cc1)C(=O)O,P12821,4000.0,,5.398,,Enzyme,compound_30
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)C1CCCCC1,P12821,13000.0,,4.886,,Enzyme,compound_31
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)C1CCC1,P12821,620.0,,6.208,,Enzyme,compound_32
CCCC[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,9.3,,8.032,,Enzyme,compound_33
CC[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,8.6,,8.066,,Enzyme,compound_34
C[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,21.0,,7.678,,Enzyme,compound_35
O=C(CS)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,16.0,,7.796,,Enzyme,compound_36
CC[C@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,200.0,,6.699,,Enzyme,compound_37
CC(C)[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,200.0,,6.699,,Enzyme,compound_38
CC(C)(C)C[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,2700.0,,5.569,,Enzyme,compound_39
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)CC1CCCCC1,P12821,840.0,,6.076,,Enzyme,compound_40
CC(C)C[C@H](S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,3.2,,8.495,,Enzyme,compound_41
COc1ccc2c(c1)CC[C@H]2[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,P12821,1.3,,8.886,,Enzyme,compound_45
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)P(=O)(O)O,P12821,27.0,,7.569,,Enzyme,compound_49
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)Cc1ccccc1,P12821,30.0,,7.523,,Enzyme,compound_50
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,P12821,167000.0,,3.777,,Enzyme,compound_54
O=C(CCC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,P12821,195700.0,,3.708,,Enzyme,compound_58
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O,P12821,33600.0,,4.474,,Enzyme,compound_59
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1-c1ccccc1)C(=O)O,P12821,20000.0,,4.699,,Enzyme,compound_60
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)cc2F)cc1)C(=O)O,P12821,950.0,,6.022,,Enzyme,compound_61
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,P12821,570.0,,6.244,,Enzyme,compound_62
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)O,P12821,1800.0,,5.745,,Enzyme,compound_63
CC[C@@H](C)[C@H](S)C(=O)NCC(=O)O,P12821,250.0,,6.602,,Enzyme,compound_64
CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)O,P12821,1000.0,,6.0,,Enzyme,compound_65
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)CCc1ccccc1,P12821,93.0,,7.032,,Enzyme,compound_66
CC(C)(S)C(=O)N[C@@H](Cc1ccc(-c2ccccc2)cc1)C(=O)O,P12821,3400.0,,5.469,,Enzyme,compound_67
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](S)C1CCCC1,P12821,700.0,,6.155,,Enzyme,compound_68
CS(=O)(=O)N[C@@H](CCCCN)C(=O)NC[C@H](CC1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)CCCC1)C(=O)O,P12821,13.9,,7.857,,Enzyme,compound_89
O=C(N[C@@H](Cc1ccccc1)C(=O)CCC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,P12821,45200.0,12.0,4.345,7.921,Enzyme,compound_93
O=C(O)[C@@H]1CCCN1,P12821,86000.0,,4.066,,Enzyme,compound_95
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)CC(CC1CC(c2ccc(C(F)(F)F)cc2)=NO1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,P12821,20.0,,7.699,,Enzyme,compound_101
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)C[C@@H](Cc1cc(-c2ccccc2)no1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OCc1ccccc1,P12821,0.4,,9.398,,Enzyme,compound_102
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)CC(CC1CC(c2ccc(-c3ccccc3)cc2)=NO1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,P12821,25.0,,7.602,,Enzyme,compound_103
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)C[C@@H](Cc1cc(-c2ccccc2)no1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,P12821,0.41,,9.387,,Enzyme,compound_104
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)CC(Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,P12821,12.0,,7.921,,Enzyme,compound_105
C[C@H](NC(=O)C(CC1CC(c2ccccc2)=NO1)CP(=O)(O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O,P12821,5.0,,8.301,,Enzyme,compound_106
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)CC(Cc1cc(-c2ccccc2)no1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,P12821,16.0,,7.796,,Enzyme,compound_108
O=C(N[C@@H](Cc1ccccc1)P(=O)(O)C[C@H](Cc1cc(-c2ccccc2)no1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,P12821,6.666,,8.176,,Enzyme,compound_109
NC(=S)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,P21397,805.0,,6.094,,Enzyme,compound_119
NNCCc1ccccc1,P21397,163.0,192.0,6.788,6.717,Enzyme,compound_125
N[C@@H]1C[C@H]1c1ccccc1,P21397,102000.0,4332.5,3.991,5.363,Enzyme,compound_131
NCCCNCCCCNCCCNCc1ccccc1,P21397,179000.0,,3.747,,Enzyme,compound_132
C[C@H]1NCCc2cc(O)c(O)cc21,P21397,31000.0,,4.509,,Enzyme,compound_134
COc1cc2c(cc1OC)CN(C)CC2,P21397,27000.0,,4.569,,Enzyme,compound_138
C#CCN(C)[C@H](C)Cc1ccccc1,P21397,16334.0,40935.1175,4.787,4.388,Enzyme,compound_140
Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1,P21397,39450.0,149710.0,4.404,3.825,Enzyme,compound_212
Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,P21397,8180.0,31040.0,5.087,4.508,Enzyme,compound_213
Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1,P21397,18290.0,69420.0,4.738,4.159,Enzyme,compound_214
O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1,P21397,3050.0,11570.0,5.516,4.937,Enzyme,compound_215
O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,P21397,2020.0,7660.0,5.695,5.116,Enzyme,compound_218
Cc1cc2cc(NC(=O)/C=C/c3ccccc3)ccc2[nH]1,P21397,174630.0,662710.0,3.758,3.179,Enzyme,compound_233
Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1,P21397,2020.0,7670.0,5.695,5.115,Enzyme,compound_234
Cc1cc2cc(NC(=O)c3cccc(S(=O)(=O)O)c3)ccc2[nH]1,P21397,68270.0,259070.0,4.166,3.587,Enzyme,compound_235
Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,P21397,2580.0,9790.0,5.588,5.009,Enzyme,compound_236
Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1,P21397,5470.0,20760.0,5.262,4.683,Enzyme,compound_237
O=C(/C=C/c1ccccc1)Oc1ccc2c(c1)CC(=O)O2,P21397,3290.0,12500.0,5.483,4.903,Enzyme,compound_238
O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,P21397,1030.0,3900.0,5.987,5.409,Enzyme,compound_239
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,P21397,220.0,550.0,6.658,6.26,Enzyme,compound_253
Nc1ccc(OCc2ccccc2)cc1,P21397,50300.0,191000.0,4.298,3.719,Enzyme,compound_256
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,P21397,710.0,3880.0,6.149,5.411,Enzyme,compound_259
Cn1c(=O)c2c(nc(OCCc3ccccc3)n2C)n(C)c1=O,P21397,5570.0,15925.0,5.254,4.798,Enzyme,compound_260
COc1ccc(C(=O)/C=C/c2ccc(C)cc2)cc1,P21397,560.0,,6.252,,Enzyme,compound_261
Cc1nccc2c1[nH]c1cc(OCCO)ccc12,P21397,28.2,,7.55,,Enzyme,compound_263
Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O,P21397,26320.0,75190.0,4.58,4.124,Enzyme,compound_275
O=C1Nc2ccc(OCc3ccccc3)cc2C1=O,P21397,1220.0,4620.0,5.914,5.335,Enzyme,compound_277
O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,P21397,19100.0,72400.0,4.719,4.14,Enzyme,compound_278
O=C1Nc2ccc(CCc3ccccc3)cc2C1=O,P21397,1290.0,4880.0,5.889,5.312,Enzyme,compound_279
O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,P21397,1830.0,6930.0,5.738,5.159,Enzyme,compound_280
O=C1Nc2ccc(Oc3ccccc3)cc2C1=O,P21397,2490.0,9440.0,5.604,5.025,Enzyme,compound_281
O=C1Nc2cc(Oc3ccccc3)ccc2C1=O,P21397,16400.0,62200.0,4.785,4.206,Enzyme,compound_282
O=C1Nc2ccc(-c3ccccc3)cc2C1=O,P21397,148.0,562.0,6.83,6.25,Enzyme,compound_283
O=C1Nc2cc(-c3ccccc3)ccc2C1=O,P21397,1220.0,4640.0,5.914,5.333,Enzyme,compound_284
O=C1Nc2ccc(CCCCc3ccccc3)cc2C1=O,P21397,577.0,2190.0,6.239,5.66,Enzyme,compound_285
O=C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C1=O,P21397,3210.0,12200.0,5.493,4.914,Enzyme,compound_286
Nc1cccc(OCc2ccccc2)c1,P21397,123000.0,466000.0,3.91,3.332,Enzyme,compound_287
Nc1ccc(CCc2ccccc2)cc1,P21397,34500.0,131000.0,4.462,3.883,Enzyme,compound_288
Nc1cccc(CCc2ccccc2)c1,P21397,93500.0,355000.0,4.029,3.45,Enzyme,compound_289
Nc1cccc(-c2ccccc2)c1,P21397,18100.0,68600.0,4.742,4.164,Enzyme,compound_290
Nc1cccc(/C=C/c2ccccc2)c1,P21397,8010.0,30400.0,5.096,4.517,Enzyme,compound_291
C=CCOc1ccc2c(c1)[nH]c1c(C)nccc12,P21397,5.0,,8.301,,Enzyme,compound_292
Cc1nccc2c1[nH]c1cc(OCC(C)C)ccc12,P21397,3.9,,8.409,,Enzyme,compound_293
COCCOc1ccc2c(c1)[nH]c1c(C)nccc12,P21397,29.75,,7.527,,Enzyme,compound_294
Cc1nccc2c1[nH]c1cc(OCCCC(F)(F)F)ccc12,P21397,3.6,,8.444,,Enzyme,compound_295
Cc1nccc2c1[nH]c1cc(OCCc3ccccc3)ccc12,P21397,5.0,,8.301,,Enzyme,compound_298
Cc1nccc2c1[nH]c1cc(OCc3ccccn3)ccc12,P21397,500.0,,6.301,,Enzyme,compound_299
Cc1nccc2c1[nH]c1cc(OCc3cccnc3)ccc12,P21397,24.95,,7.603,,Enzyme,compound_300
Cc1nccc2c1[nH]c1cc(OCc3ccncc3)ccc12,P21397,35.2,,7.453,,Enzyme,compound_301
Cc1nccc2c1[nH]c1cc(OCc3ccc4ccccc4c3)ccc12,P21397,100.0,,7.0,,Enzyme,compound_302
Cc1nccc2c1[nH]c1cc(OCCN(C)C)ccc12,P21397,1023.9,,5.99,,Enzyme,compound_303
Cc1nccc2c1[nH]c1cc(OCCCN(C)C)ccc12,P21397,684.0,,6.165,,Enzyme,compound_304
Cc1nccc2c1[nH]c1cc(OCCN3CCOCC3)ccc12,P21397,255.85,,6.592,,Enzyme,compound_305
O=[N+]([O-])c1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,P21397,17.08,,7.768,,Enzyme,compound_313
Oc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,P21397,225.13,,6.648,,Enzyme,compound_314
Clc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,P21397,281.19,,6.551,,Enzyme,compound_315
Cc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,P21397,250.27,,6.602,,Enzyme,compound_316
Oc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)c(O)c1,P21397,81.54,,7.089,,Enzyme,compound_319
c1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)nc1,P21397,205.45,,6.687,,Enzyme,compound_320
O=[N+]([O-])c1cccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)c1,P21397,32.16,,7.493,,Enzyme,compound_321
COc1ccc(C2CC(c3c4ccccc4cc4ccccc34)=NN2)cc1,P21397,301.11,,6.521,,Enzyme,compound_322
O=C1O[C@@H](Cn2cc(F)nn2)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,P21397,500.0,,6.301,,Enzyme,compound_328
O=C1O[C@@H](Cn2cc(Br)nn2)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,P21397,16000.0,,4.796,,Enzyme,compound_330
O=Cc1cn(C[C@H]2CN(c3ccc(C4=CCS(=O)(=O)CC4)c(F)c3)C(=O)O2)nn1,P21397,3200.0,,5.495,,Enzyme,compound_331
Cc1cn(C[C@H]2CN(c3ccc(C4=CCS(=O)(=O)CC4)c(F)c3)C(=O)O2)nn1,P21397,25000.0,,4.602,,Enzyme,compound_332
O=C1O[C@@H](Cn2cc(Cl)nn2)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,P21397,3000.0,,5.523,,Enzyme,compound_333
O=C1O[C@@H](Cn2nncc2F)CN1c1ccc(C2=CCS(=O)(=O)CC2)c(F)c1,P21397,1600.0,,5.796,,Enzyme,compound_334
CC(=O)NC[C@H]1CN(c2ccc(C3=CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,P21397,5900.0,,5.229,,Enzyme,compound_335
COc1cccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccc(O)cc2)c1,P21397,350.0,,6.456,,Enzyme,compound_336
NC1CC1c1cc(F)cc(F)c1OCc1ccccc1,P21397,90500.0,,4.043,,Enzyme,compound_337
NC1CC1c1ccc(NC(=O)OCc2ccccc2)cc1,P21397,500.0,,6.301,,Enzyme,compound_338
COc1ccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccccc2O)cc1,P21397,170.0,,6.77,,Enzyme,compound_340
Cc1ccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccccc2O)cc1,P21397,290.0,,6.538,,Enzyme,compound_341
COc1cccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccccc2O)c1,P21397,100.0,,7.0,,Enzyme,compound_342
Cc1cccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccccc2O)c1,P21397,300.0,,6.523,,Enzyme,compound_343
COc1ccccc1NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1O,P21397,310.0,,6.509,,Enzyme,compound_344
COc1ccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccc(O)cc2)cc1,P21397,90.0,,7.046,,Enzyme,compound_346
Cc1ccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccc(O)cc2)cc1,P21397,360.0,,6.444,,Enzyme,compound_347
Cc1cccc(NC(=S)N2N=C(c3ccccc3)CC2c2ccc(O)cc2)c1,P21397,130.0,,6.886,,Enzyme,compound_348
COc1ccccc1NC(=S)N1N=C(c2ccccc2)CC1c1ccc(O)cc1,P21397,2150.0,,5.668,,Enzyme,compound_349
Cc1ccccc1NC(=S)N1N=C(c2ccccc2)CC1c1ccc(O)cc1,P21397,310.0,,6.509,,Enzyme,compound_350
Cc1ccc(C2CC(c3ccccc3)=NN2C(N)=O)cc1,P21397,490.0,,6.31,,Enzyme,compound_351
NC(=O)N1N=C(c2ccccc2)CC1c1ccncc1,P21397,7000.0,,5.155,,Enzyme,compound_352
COc1ccc(C2CC(c3ccccc3)=NN2C(N)=O)cc1,P21397,980.0,,6.009,,Enzyme,compound_353
NC(=O)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,P21397,300.0,,6.523,,Enzyme,compound_354
NC(=S)N1N=C(c2ccccc2)CC1c1ccncc1,P21397,456.0,,6.341,,Enzyme,compound_355
Cc1ccc(C2CC(c3ccccc3)=NN2C(=N)N)cc1,P21397,400.0,,6.398,,Enzyme,compound_356
N=C(N)N1N=C(c2ccccc2)CC1c1ccncc1,P21397,670.0,,6.174,,Enzyme,compound_357
NC1CC1c1ccc(NC(=O)c2ccccc2)cc1,P21397,2300.0,31.2,5.638,7.506,Enzyme,compound_362
NC1CC1c1c(F)c(F)c(F)c(F)c1F,P21397,270000.0,,3.569,,Enzyme,compound_364
NC1CC1c1cccc(F)c1OCc1ccccc1,P21397,64000.0,,4.194,,Enzyme,compound_365
Cn1c(=O)c2c(nc(OCC3CCCC3)n2C)n(C)c1=O,P21397,7980.0,22810.0,5.098,4.642,Enzyme,compound_366
Cn1c(=O)c2c(nc(OCCCc3ccccc3)n2C)n(C)c1=O,P21397,24270.0,69335.0,4.615,4.159,Enzyme,compound_367
Cn1c(=O)c2c(nc(OCc3ccc(Cl)cc3)n2C)n(C)c1=O,P21397,470.0,1337.0,6.328,5.874,Enzyme,compound_368
Cn1c(=O)c2c(nc(OCc3ccc(Br)cc3)n2C)n(C)c1=O,P21397,460.0,1304.0,6.337,5.885,Enzyme,compound_369
Cn1c(=O)c2c(nc(OCC3CC=CCC3)n2C)n(C)c1=O,P21397,4810.0,13755.0,5.318,4.862,Enzyme,compound_370
Cn1c(=O)c2c(nc(OCC3CCCCC3)n2C)n(C)c1=O,P21397,6450.0,18415.0,5.19,4.735,Enzyme,compound_371
Cn1c(=O)c2c(nc(OCCOc3ccccc3)n2C)n(C)c1=O,P21397,77120.0,20350.0,4.113,4.691,Enzyme,compound_372
Cn1c(=O)c2c(nc(OCCOCc3ccccc3)n2C)n(C)c1=O,P21397,58710.0,167750.0,4.231,3.775,Enzyme,compound_373
CC(C)CCCCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,P21397,5310.0,15170.0,5.275,4.819,Enzyme,compound_374
CC(C)CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C,P21397,9570.0,27340.0,5.019,4.563,Enzyme,compound_375
Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O,P21397,640.0,1830.0,6.194,5.738,Enzyme,compound_376
Cn1c(=O)c2c(nc(OCCOc3ccc(Br)cc3)n2C)n(C)c1=O,P21397,880.0,1650.0,6.056,5.783,Enzyme,compound_377
Cc1cccc(N2CC(CO)OC2=O)c1,P21397,1500.0,1335.7142857142858,5.824,5.874,Enzyme,compound_378
O=C1NC(=O)c2cc(Oc3ccccc3)ccc21,P21397,1540.0,5850.0,5.812,5.233,Enzyme,compound_379
O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21,P21397,940.0,3580.0,6.027,5.446,Enzyme,compound_380
O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc21,P21397,460.0,1730.0,6.337,5.762,Enzyme,compound_381
O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,P21397,2370.0,8990.0,5.625,5.046,Enzyme,compound_382
O=C1NC(=O)c2cc(Oc3ccc4ccccc4c3)ccc21,P21397,200.0,920.0,6.699,6.036,Enzyme,compound_383
O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc21,P21397,58.0,220.0,7.237,6.658,Enzyme,compound_384
O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc21,P21397,285.0,1080.0,6.545,5.967,Enzyme,compound_385
O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc21,P21397,285.0,1080.0,6.545,5.967,Enzyme,compound_386
CC1=C(C)C(=O)c2cc(C)ccc2C1=O,P21397,4500.0,,5.347,,Enzyme,compound_468
C1=CCN(CCc2ccccc2)CC1,P21397,9200.0,43350.0,5.036,4.363,Enzyme,compound_471
CN(C)c1ccc(/N=N/c2ccccn2)cc1,P21397,2300.0,7900.0,5.638,5.102,Enzyme,compound_510
COc1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1,P21397,100.0,,7.0,,Enzyme,compound_514
NC(=O)[C@H]1CN(c2ccc([C@H]3CC[S@@+](O)CC3)c(F)c2)C(=O)O1,P21397,546000.0,,3.263,,Enzyme,compound_565
Cc1ccc(/C=C/C(=O)c2cc(Cl)ccc2O)cc1,P21397,140.0,,6.854,,Enzyme,compound_680
C[C@H](O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,5900.0,,5.229,,Enzyme,compound_681
CO[C@@H](C)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,2500.0,,5.602,,Enzyme,compound_682
CC(C)(O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,6000.0,,5.222,,Enzyme,compound_683
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccc(C(O)CO)nc2)c(F)c1,P21397,48000.0,,4.319,,Enzyme,compound_684
CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,700.0,,6.155,,Enzyme,compound_686
O=C(c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1)C1CNC1,P21397,4500.0,,5.347,,Enzyme,compound_687
COCc1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,1700.0,,5.77,,Enzyme,compound_688
CO[C@H](C)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,3000.0,,5.523,,Enzyme,compound_689
Cc1cnc(C)n1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,P21397,19000.0,,4.721,,Enzyme,compound_700
CN1CCN(CCCC(=O)c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)CC1,P21397,10500.0,,4.979,,Enzyme,compound_701
Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1,P21397,2900.0,,5.538,,Enzyme,compound_715
NC(=O)[C@H]1CN(c2cc(F)c(N3CCOCC3)c(F)c2)C(=O)O1,P21397,63000.0,,4.201,,Enzyme,compound_730
NC(=O)[C@H]1CN(c2ccc(C3CCOCC3)c(F)c2)C(=O)O1,P21397,58000.0,,4.237,,Enzyme,compound_731
NC(=O)[C@H]1CN(c2ccc(C3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,P21397,105000.0,,3.979,,Enzyme,compound_733
