canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family,compound_id
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,P30531,32.42,196.6266666666667,7.489,6.706,Transporter,compound_0
Cc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,P30531,14.79,,7.83,,Transporter,compound_5
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2)c2ccccc2Cl)C1,P30531,165.96,,6.78,,Transporter,compound_7
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2)c2ccccc2Br)C1,P30531,199.765,,6.699,,Transporter,compound_8
Cc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,93.33,,7.03,,Transporter,compound_10
CCc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,102.33,,6.99,,Transporter,compound_11
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2)c2ccccc2-c2ccccc2)C1,P30531,676.08,,6.17,,Transporter,compound_12
COc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,371.54,,6.43,,Transporter,compound_13
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2)c2ccccc2OC(F)(F)F)C1,P30531,645.65,,6.19,,Transporter,compound_14
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2)c2c(F)cccc2F)C1,P30531,691.83,,6.16,,Transporter,compound_15
Cc1cc(F)ccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,380.19,,6.42,,Transporter,compound_16
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2ccccc2Cl)C1,P30531,40.74,,7.39,,Transporter,compound_18
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2ccccc2Br)C1,P30531,28.84,,7.54,,Transporter,compound_19
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2ccccc2C(F)(F)F)C1,P30531,93.33,,7.03,,Transporter,compound_20
Cc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,20.42,,7.69,,Transporter,compound_21
CCc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,29.51,,7.53,,Transporter,compound_22
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2ccccc2-c2ccccc2)C1,P30531,1071.52,,5.97,,Transporter,compound_23
COc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,56.23,,7.25,,Transporter,compound_24
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2ccccc2OC(F)(F)F)C1,P30531,58.88,,7.23,,Transporter,compound_25
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2)c2c(F)cccc2F)C1,P30531,331.13,,6.48,,Transporter,compound_26
Cc1cc(F)ccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,33.88,,7.47,,Transporter,compound_27
Cc1cccc(C)c1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1,P30531,77.62,,7.11,,Transporter,compound_28
Cc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,P30531,72.44,,7.14,,Transporter,compound_29
CCc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,P30531,89.13,,7.05,,Transporter,compound_30
O=C(O)[C@@H]1CCCN(CCC=C(c2ccccc2F)c2ccccc2F)C1,P30531,46.77,,7.33,,Transporter,compound_31
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2F)c2ccccc2Cl)C1,P30531,158.49,,6.8,,Transporter,compound_32
O=C(O)[C@@H]1CCCN(CC/C=C(\c2ccccc2F)c2ccccc2C(F)(F)F)C1,P30531,354.81,,6.45,,Transporter,compound_33
Cc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1Cl,P30531,61.66,,7.21,,Transporter,compound_34
COc1ccccc1/C(=C/CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C,P30531,70.79,,7.15,,Transporter,compound_36
Cc1ccccc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C,P30531,41.69,,7.38,,Transporter,compound_37
CCc1ccccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,P30531,38.02,,7.42,,Transporter,compound_38
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2F)c2ccccc2Cl)C1,P30531,18.2,,7.74,,Transporter,compound_39
O=C(O)[C@@H]1CCCN(CC/C=C(/c2ccccc2F)c2ccccc2OC(F)(F)F)C1,P30531,52.48,,7.28,,Transporter,compound_41
Cc1cc(F)ccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1F,P30531,19.05,,7.72,,Transporter,compound_43
Cc1cc(F)ccc1/C(=C\CCN1CCC[C@@H](C(=O)O)C1)c1ccccc1C(F)(F)F,P30531,38.9,,7.41,,Transporter,compound_44
O=C(O)C1(F)CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,P30531,831.76,,6.08,,Transporter,compound_46
CC(=O)[C@@H]1CC[C@H]2CC[C@@H]1N2CCC=C(c1ccccc1)c1ccccc1,P30531,2754.23,,5.56,,Transporter,compound_47
O=C(O)[C@H](O)[C@H]1CCCN1CCC=C(c1ccccc1)c1ccccc1,P30531,3981.035,13803.84,5.4,4.86,Transporter,compound_51
O=C(O)[C@@H](O)[C@H]1CCCN1CCC=C(c1ccccc1)c1ccccc1,P30531,213.9,1905.46,6.67,5.72,Transporter,compound_52
Cc1ccsc1C(=CCCN1CCC[C@@H]1[C@@H](O)C(=O)O)c1sccc1C,P30531,1096.24,4168.69,5.96,5.38,Transporter,compound_53
Cc1ccsc1C(=CCCN1CCC[C@@H]1[C@H](O)C(=O)O)c1sccc1C,P30531,66.035,724.44,7.18,6.14,Transporter,compound_54
Cc1ccsc1C(=CCCN1CCC[C@@H]1[C@@H](N)C(=O)O)c1sccc1C,P30531,20417.19,,4.69,,Transporter,compound_55
Cc1ccsc1C(=CCCN1CCC[C@@H]1[C@H](N)C(=O)O)c1sccc1C,P30531,19054.805,,4.72,,Transporter,compound_56
O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,P30531,72.44,165.0,7.14,6.783,Transporter,compound_58
O=C(O)[C@@H]1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1,P30531,72.44,,7.14,,Transporter,compound_77
COc1cccc(C(CN(C)C)C2(O)CCCCC2)c1,P23975,316.0,208.0,6.5,6.682,Transporter,compound_80
COC(=O)c1ccccc1-c1ccc2ccccc2c1,P23975,46700.0,,4.331,,Transporter,compound_81
CC(C)CN(C(=O)c1cccc(C(F)(F)F)c1Cl)[C@H]1CCNC1,P23975,103.0,,6.987,,Transporter,compound_83
CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)[C@H]1CCNC1,P23975,198.0,,6.703,,Transporter,compound_84
CC(C)CN(C(=O)c1cccc(Cl)c1F)[C@H]1CCNC1,P23975,139.0,,6.857,,Transporter,compound_85
CC(C)CN(C(=O)c1ccc(F)cc1Cl)[C@H]1CCNC1,P23975,263.0,,6.58,,Transporter,compound_87
Cc1c(Cl)cccc1C(=O)N(CC(C)C)[C@H]1CCNC1,P23975,29.0,,7.538,,Transporter,compound_88
Cc1c(F)cccc1C(=O)N(CC(C)C)[C@H]1CCNC1,P23975,69.0,,7.161,,Transporter,compound_89
CC(C)CN(C(=O)c1ccccc1C(C)C)[C@H]1CCNC1,P23975,65.0,,7.187,,Transporter,compound_91
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@@H]1CCNC1,P23975,169.0,,6.772,,Transporter,compound_92
CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,P23975,217.0,,6.664,,Transporter,compound_93
CC(C)CN(C(=O)c1cc(Cl)cc(Cl)c1)[C@H]1CCNC1,P23975,43.0,,7.367,,Transporter,compound_94
CC(C)CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@H]1CCNC1,P23975,50.0,,7.301,,Transporter,compound_95
CC(C)CN(C(=O)c1cccc(Cl)c1)[C@H]1CCNC1,P23975,135.0,,6.87,,Transporter,compound_96
O=C(c1cccc(Cl)c1Cl)N(C1=CCOC=C1)[C@H]1CCNC1,P23975,10.0,,8.0,,Transporter,compound_97
O=C(c1cccc(Cl)c1Cl)N(c1ccccc1)[C@H]1CCNC1,P23975,11.0,,7.959,,Transporter,compound_98
CC(C)CN(C(=O)c1ccc(Cl)cc1Cl)[C@H]1CCNC1,P23975,37.0,,7.432,,Transporter,compound_99
CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,P23975,36.0,,7.444,,Transporter,compound_100
O=C(c1cccc(Cl)c1Cl)N(CC(F)(F)F)[C@H]1CCNC1,P23975,95.0,,7.022,,Transporter,compound_102
O=C(c1cccc(Cl)c1Cl)N(CCC1CC1)[C@H]1CCNC1,P23975,24.0,,7.62,,Transporter,compound_103
CC(C)(C)CN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,P23975,13.0,,7.886,,Transporter,compound_104
O=C(c1cccc(Cl)c1Cl)N(C1CCCC1)[C@H]1CCNC1,P23975,11.0,,7.959,,Transporter,compound_105
CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,P23975,37.0,,7.432,,Transporter,compound_106
CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,P23975,22.0,,7.658,,Transporter,compound_118
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,P23975,40.0,,7.398,,Transporter,compound_122
Fc1cccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)c1,P23975,30.0,,7.523,,Transporter,compound_123
c1ccc(C(Cc2ccccc2OC2CC2)N2CCNCC2)cc1,P23975,22.0,,7.658,,Transporter,compound_127
c1ccc(C(Cc2ccccc2OCC2CC2)N2CCNCC2)cc1,P23975,25.0,,7.602,,Transporter,compound_128
c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,P23975,340.0,,6.469,,Transporter,compound_129
Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,P23975,46.0,,7.337,,Transporter,compound_135
Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,P23975,26.0,,7.585,,Transporter,compound_138
Oc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,P23975,58.0,,7.237,,Transporter,compound_143
COc1ccccc1CC(c1cccc(F)c1)N1CCNCC1,P23975,30.0,,7.523,,Transporter,compound_145
COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,P23975,100.0,,7.0,,Transporter,compound_149
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,P23975,97.0,,7.013,,Transporter,compound_155
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,P23975,27.0,,7.569,,Transporter,compound_158
Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,P23975,58.0,,7.237,,Transporter,compound_159
CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,P23975,149.0,34.0,6.827,7.469,Transporter,compound_166
CN(C)CC1C2CCC(C2)C1c1ccc2ccccc2c1,P23975,137.33333333333334,34.666666666666664,6.862,7.46,Transporter,compound_170
CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1,P23975,14.0,29.5,7.854,7.53,Transporter,compound_176
CN(C)CCCN1c2ccccc2CCc2ccccc21,P23975,16.0,74.0,7.796,7.131,Transporter,compound_179
CNC[C@H]1C2CCC(C2)[C@@H]1c1ccc2ccccc2c1,P23975,99.0,28.0,7.004,7.553,Transporter,compound_180
CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,P23975,51.0,44.0,7.292,7.357,Transporter,compound_182
COC[C@@]12CN(C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,794.33,,6.1,,Transporter,compound_188
COC[C@H]1[C@@H]2CNCC[C@@]21c1ccc(Cl)c(Cl)c1,P23975,1995.26,,5.7,,Transporter,compound_191
COC[C@@]12CN(C(C)C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,5011.87,,5.3,,Transporter,compound_192
COC[C@@H]1[C@@H]2CCNC[C@]12c1ccc(Cl)c(Cl)c1,P23975,63.1,,7.2,,Transporter,compound_193
COC[C@@]12CNC[C@@H](OC)[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,1584.89,,5.8,,Transporter,compound_195
COC[C@@H]1[C@@H]2CNCC[C@]12c1ccc(Cl)c(Cl)c1,P23975,316.23,,6.5,,Transporter,compound_200
COC[C@@]12CNCC[C@]1(c1ccc(Cl)cc1)C2,P23975,199.53,,6.7,,Transporter,compound_203
COC[C@@]12CNCC[C@]1(c1ccc(F)c(Cl)c1)C2,P23975,316.23,,6.5,,Transporter,compound_204
COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(C(F)(F)F)c1)C2,P23975,199.53,,6.7,,Transporter,compound_205
COC[C@@]12CN[C@@H](C)C[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,50.12,,7.3,,Transporter,compound_207
COC[C@@]12CNC[C@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,100.0,,7.0,,Transporter,compound_212
COC[C@@]12CNC[C@@H](F)[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,50.12,,7.3,,Transporter,compound_213
COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,12.305,,7.91,,Transporter,compound_214
FC(F)(F)COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,79.43,,7.1,,Transporter,compound_215
Clc1ccc([C@@H]2CCNC[C@@]23CCCOC3)cc1Cl,P23975,3.981,,8.4,,Transporter,compound_218
CCOC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,7.943,,8.1,,Transporter,compound_220
NC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,794.33,,6.1,,Transporter,compound_221
CC#CNC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,501.19,,6.3,,Transporter,compound_222
CC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,15.85,,7.8,,Transporter,compound_223
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,P23975,10.05,11.2475,7.998,7.949,Transporter,compound_227
COc1cc2c(cc1OC)CN(C)CC2,P23975,128900.0,,3.89,,Transporter,compound_228
CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1,P23975,920.0,,6.036,,Transporter,compound_229
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,P23975,1060.0,2001.1818181818185,5.975,5.699,Transporter,compound_230
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,P23975,1415.3333333333333,2972.224285714285,5.849,5.527,Transporter,compound_231
CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,P23975,370.0,279.0,6.432,6.554,Transporter,compound_233
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C/C=C/CF,P23975,142.0,,6.848,,Transporter,compound_235
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C/C=C/CF,P23975,87.0,,7.06,,Transporter,compound_236
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C/C=C/CF,P23975,145.0,,6.839,,Transporter,compound_237
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,P23975,265.0,,6.577,,Transporter,compound_238
CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,P23975,261.0,2600.0,6.583,5.585,Transporter,compound_239
Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,P23975,82.0,116.0,7.086,6.936,Transporter,compound_240
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,P23975,194.0,210.0,6.712,6.678,Transporter,compound_247
CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,P23975,30.0,143.0,7.523,6.845,Transporter,compound_249
O=C(Cc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,P23975,2757.0,,5.56,,Transporter,compound_250
Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,P23975,175.595,,6.755,,Transporter,compound_252
O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,P23975,844.0,299.0,6.074,6.524,Transporter,compound_254
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,P23975,3226.0,,5.491,,Transporter,compound_255
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,P23975,18.1,4.9,7.742,8.31,Transporter,compound_258
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,P23975,380.0,1.9,6.42,8.721,Transporter,compound_259
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,P23975,23.0,1.46,7.638,8.836,Transporter,compound_260
COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,P23975,3010.0,147.5,5.521,6.831,Transporter,compound_261
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,P23975,23.1,1.73,7.636,8.762,Transporter,compound_262
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,P23975,40.0,10.0,7.398,8.0,Transporter,compound_263
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,P23975,84.0,4.1,7.076,8.387,Transporter,compound_264
OC1(c2ccccc2)c2ccccc2C2=NCCN21,P23975,100.0,2.8,7.0,8.553,Transporter,compound_265
CNCCC(Oc1cccc2ccccc12)c1nccs1,P23975,55.0,,7.26,,Transporter,compound_267
CNCCC(Oc1cccc2ccccc12)c1ccc(Br)cc1,P23975,160.0,,6.796,,Transporter,compound_268
CNCCC(Oc1cccc2ccccc12)c1ccc(Cl)cc1,P23975,78.0,,7.108,,Transporter,compound_269
CNCCC(Oc1cccc2ccccc12)c1cccc(C)c1,P23975,40.0,,7.398,,Transporter,compound_270
CNCCC(Oc1cccc2ccccc12)c1ccc(C)cc1,P23975,36.0,,7.444,,Transporter,compound_271
CNCCC(Oc1cccc2ccccc12)c1ccccc1,P23975,20.0,,7.699,,Transporter,compound_272
CNCCC(Oc1cccc2ccccc12)c1ccccc1C,P23975,110.0,,6.959,,Transporter,compound_273
CNCCC(Oc1cccc2ccccc12)c1cccc(C(F)(F)F)c1,P23975,70.0,,7.155,,Transporter,compound_274
CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,P23975,663.8,,6.178,,Transporter,compound_277
[3H]C([3H])([3H])NCCC(Oc1ccccc1OC)c1ccccc1,P23975,322.35,,6.492,,Transporter,compound_279
Fc1cccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)c1,P23975,5883.0,,5.23,,Transporter,compound_318
Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,P23975,3623.0,,5.441,,Transporter,compound_319
c1ccc(Oc2ccccc2OC2CNC2)cc1,P23975,1640.0,,5.785,,Transporter,compound_320
Fc1ccccc1Oc1ccccc1OC1CNC1,P23975,528.0,,6.277,,Transporter,compound_321
Fc1ccccc1Oc1cccc(F)c1OC1CNC1,P23975,507.0,,6.295,,Transporter,compound_322
Fc1cccc(Oc2ccccc2Cl)c1OC1CNC1,P23975,198.0,,6.703,,Transporter,compound_323
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,P23975,138.0,28.0,6.86,7.553,Transporter,compound_324
Fc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,P23975,482.0,,6.317,,Transporter,compound_326
Fc1cccc(Oc2c(Cl)cccc2Cl)c1OC1CNC1,P23975,164.0,,6.785,,Transporter,compound_327
Cc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,P23975,433.0,,6.364,,Transporter,compound_328
Fc1cccc(Oc2cccc(Cl)c2Cl)c1OC1CNC1,P23975,374.0,,6.427,,Transporter,compound_329
Fc1ccccc1Oc1ccccc1OC1CCNCC1,P23975,1000.0,,6.0,,Transporter,compound_330
Fc1ccccc1Oc1cccc(F)c1OC1CCNCC1,P23975,489.0,,6.311,,Transporter,compound_331
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNCC1,P23975,218.0,,6.662,,Transporter,compound_332
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNCC1,P23975,323.0,,6.491,,Transporter,compound_333
Fc1ccccc1Oc1cccc(F)c1OC1CCCNC1,P23975,1950.0,,5.71,,Transporter,compound_334
Fc1ccccc1Oc1ccccc1OC1CCNC1,P23975,1350.0,,5.87,,Transporter,compound_335
Fc1ccccc1Oc1cccc(F)c1OC1CCNC1,P23975,1020.0,,5.991,,Transporter,compound_336
Fc1cccc(Oc2ccccc2Cl)c1OC1CCNC1,P23975,192.0,,6.717,,Transporter,compound_337
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNC1,P23975,328.0,,6.484,,Transporter,compound_338
Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@H]1CCNC1,P23975,1010.0,,5.996,,Transporter,compound_340
Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@@H]1CCNC1,P23975,110.0,,6.959,,Transporter,compound_341
Fc1cccc(Cl)c1Oc1ncccc1OC1CCNC1,P23975,1140.0,,5.943,,Transporter,compound_342
Fc1cccc(Cl)c1Oc1ncccc1OC1CNC1,P23975,73.0,,7.137,,Transporter,compound_343
CNCCCN1c2ccccc2CCc2ccccc21,P23975,1.4003636363636365,3.0210000000000004,8.854,8.52,Transporter,compound_389
COC(=O)C(c1ccccc1)C1CCCCN1,P23975,500.0,,6.301,,Transporter,compound_390
COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,P23975,550.0,920.0,6.26,6.036,Transporter,compound_393
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,P23975,1.04,2.6983333333333337,8.983,8.569,Transporter,compound_395
Clc1ccc([C@]23CCNCC2(Cn2ncc4ccccc42)C3)cc1Cl,P23975,50.12,,7.3,,Transporter,compound_409
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,P23975,105.505,,6.977,,Transporter,compound_410
Cc1cnc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)o1,P23975,6.31,,8.2,,Transporter,compound_411
Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,0.3981,,9.4,,Transporter,compound_412
Cc1cc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)no1,P23975,39.81,,7.4,,Transporter,compound_413
Cc1noc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,31.62,,7.5,,Transporter,compound_414
Cc1csc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,0.631,,9.2,,Transporter,compound_415
Cc1coc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,31.62,,7.5,,Transporter,compound_416
Cc1ncoc1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,25.12,,7.6,,Transporter,compound_417
Cc1cnn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,79.43,,7.1,,Transporter,compound_418
Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,1.585,,8.8,,Transporter,compound_419
FC(F)(F)c1ccnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,10.0,,8.0,,Transporter,compound_420
FC(F)(F)c1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,158.49,,6.8,,Transporter,compound_421
N#Cc1ccnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,31.62,,7.5,,Transporter,compound_422
N#Cc1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,25.12,,7.6,,Transporter,compound_423
Cc1cc(C(F)(F)F)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,10.0,,8.0,,Transporter,compound_425
CC(C)(C)c1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,50.12,,7.3,,Transporter,compound_426
Clc1ccc([C@]23CCNC[C@@]2(Cn2cccc2)C3)cc1Cl,P23975,10.0,,8.0,,Transporter,compound_427
N#Cc1cccn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,39.81,,7.4,,Transporter,compound_428
N#Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,31.62,,7.5,,Transporter,compound_429
Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,39.81,,7.4,,Transporter,compound_430
Cc1ccc(C)n1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,19.95,,7.7,,Transporter,compound_431
Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,19.95,,7.7,,Transporter,compound_432
Cc1nc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,39.81,,7.4,,Transporter,compound_434
CC(C)c1nnnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,398.11,,6.4,,Transporter,compound_435
CC(C)c1nnn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,398.11,,6.4,,Transporter,compound_436
Clc1ccc([C@]23CCNCC2(Cn2ccc4ccccc42)C3)cc1Cl,P23975,63.1,,7.2,,Transporter,compound_437
Clc1ccc([C@]23CCNCC2(Cn2cc4ccccc4n2)C3)cc1Cl,P23975,50.12,,7.3,,Transporter,compound_438
COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2,P23975,1350.0,,5.87,,Transporter,compound_458
Fc1cccc(F)c1-n1nc(OC2CCNCC2)c2ccccc21,P23975,6.8,,8.167,,Transporter,compound_459
Oc1cccc(F)c1-n1nc(OC2CCNCC2)c2c1CCCC2,P23975,2900.0,,5.538,,Transporter,compound_460
CN(C)Cc1ccccc1Sc1ccc(CCO)cc1N,P23975,194.0,,6.712,,Transporter,compound_461
CN(C)Cc1ccccc1Sc1ccc(CCF)cc1N,P23975,946.2,,6.024,,Transporter,compound_462
CCc1ccc(Sc2ccccc2CN(C)C)c(N)c1,P23975,370.0,,6.432,,Transporter,compound_463
CCc1ccc(Sc2ccccc2CNC)c(N)c1,P23975,445.36,,6.351,,Transporter,compound_464
CN(C)Cc1ccccc1Sc1ccccc1N,P23975,4.95,,8.305,,Transporter,compound_465
C=Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,P23975,269.0,,6.57,,Transporter,compound_466
CN(C)Cc1ccccc1Sc1ccc(CO)cc1N,P23975,545.2,,6.263,,Transporter,compound_468
